InputID,MasterFrame,ID,Mag,Magerr,RA,Decl,FWHM,Var,FrameID,MJD,airmass,exposure,X,Y,Flux,Area,Flags,Theta,Elong,MuMax,Blend
12089-6104,1115122029516,7111611512221017653,14.092757,0.0544127198135807,351.84146,15.41037,2.67,0,7111611512221,54420.1611364121,1.05,30,3313.72,1861.5,82587.796875,309,2,-79.5,1.235,5.41,0
12089-6104,1115122029516,7111611512231018011,14.071791,0.0542926560552066,351.84153,15.41039,2.63,0,7111611512231,54420.1809710763,1.08,30,3301.65,1874.72,85274.601562,310,2,-80.3,1.166,5.53,0
12089-6104,1115122029516,7111611512241017644,14.063013,0.0542185747058027,351.84147,15.41036,2.74,0,7111611512241,54420.1885476159,1.09,30,3326.02,1869.7,87007.398438,322,2,-77.1,1.194,5.56,0
12089-6104,1115122029516,7100811512211019091,14.092596,0.0539627808333499,351.84151,15.41037,2.97,0,7100811512211,54381.1888415278,1.1,30,3242.61,1940.61,93476.296875,314,2,-77.1,1.109,5.38,0
12089-6104,1115122029516,7100811512221018789,14.107486,0.0540134711259071,351.84146,15.41038,3.04,0,7100811512221,54381.1955618868,1.08,30,3243.94,1919.84,92130.703125,319,2,-67.7,1.106,5.47,0
12089-6104,1115122029516,7100811512231017948,14.075127,0.0539115643364571,351.84152,15.41035,3.35,0,7100811512231,54381.2022490162,1.07,30,3231.64,1941.48,94870.101562,352,2,-55.8,1.131,5.34,0
12089-6104,1115122029516,7100811512241018368,14.093355,0.0539675417601963,351.84148,15.41038,3.18,0,7100811512241,54381.2089285185,1.06,30,3256.64,1936.09,93348.5,325,2,-68.7,1.167,5.33,0
12089-6104,1115122029516,7101411512211019446,14.063273,0.0539238155622549,351.84145,15.41035,3.06,0,7101411512211,54387.1863535764,1.07,30,3337.55,1894.45,94533.5,371,2,-74.2,1.103,5.58,0
12089-6104,1115122029516,7101411512221019720,14.077816,0.0539728150070969,351.8415,15.41031,3.02,0,7101411512221,54387.1927652313,1.06,30,3338.69,1873.58,93207.296875,374,2,-60.7,1.119,5.71,0
12089-6104,1115122029516,7101411512231019502,14.091236,0.0540123350425843,351.84148,15.41032,2.99,0,7101411512231,54387.1991866203,1.06,30,3325.86,1895.26,92160.5,345,2,-60.6,1.14,5.6,0
12089-6104,1115122029516,7101411512241019172,14.085077,0.0539876986676591,351.84149,15.41033,3.01,0,7101411512241,54387.2056425,1.05,30,3350.69,1890.08,92810.703125,350,2,-69.1,1.118,5.58,0
12089-6104,1115122029516,7102011512211017122,14.086852,0.0540948260469822,351.84147,15.41035,2.99,0,7102011512211,54393.1407349305,1.13,30,3255.08,1971.78,90038.703125,290,2,-83,1.179,5.29,0
12089-6104,1115122029516,7090411512211012142,14.35796,0.0637913647940896,351.84157,15.41031,2.93,0,7090411512211,54347.4072678937,1.14,30,3246.65,1808.59,19627.800781,88,2,76.7,1.112,3.64,0
12089-6104,1115122029516,7090411512231017867,14.106914,0.0544679081803637,351.84144,15.41041,2.6,0,7090411512231,54347.4264940857,1.21,30,3239.99,1801.18,81400.601562,290,2,-86.8,1.132,5.38,0
12089-6104,1115122029516,7090411512241017426,14.076831,0.0544529267074385,351.84149,15.41038,2.71,0,7090411512241,54347.4510534145,1.33,30,3264.06,1789.65,81720,283,2,-75,1.191,5.39,0
12089-6104,1115122029516,7091011512211020053,14.101575,0.0542497788021469,351.84149,15.41038,2.67,0,7091011512211,54353.3079092708,1.05,30,3303.97,1890.89,86270.296875,322,2,-79.3,1.126,5.72,0
12089-6104,1115122029516,7091011512221019828,14.087779,0.0541933460300442,351.84149,15.41035,2.7,0,7091011512221,54353.3175309259,1.04,30,3304.87,1868.4,87611.203125,326,2,-77.5,1.087,5.65,0
12089-6104,1115122029516,7091011512231020403,14.084739,0.0542056600922371,351.84148,15.41035,2.53,0,7091011512231,54353.3262837962,1.04,30,3294.06,1888.82,87315.601562,348,2,-71.1,1.143,5.8,0
12089-6104,1115122029516,7091011512241020319,14.080345,0.0542153576295459,351.84149,15.41035,2.5,0,7091011512241,54353.3350191782,1.05,30,3316.76,1882.7,87084,335,2,-76,1.13,5.76,0
12089-6104,1115122029516,8120411512211025048,14.093385,0.0539356708349392,351.84152,15.41036,2.86,0,8120411512211,54804.0808304516,1.04,30,3345.59,1910.04,94209.703125,310,2,-65.2,1.083,5.37,0
12089-6104,1115122029516,8120411512221024672,14.053463,0.0538275528581761,351.84151,15.41034,2.92,0,8120411512221,54804.0868690624,1.04,30,3344.19,1887.86,97234.203125,344,2,-65.4,1.121,5.49,0
12089-6104,1115122029516,8120411512231024595,14.102758,0.0539803371915623,351.84149,15.41034,2.86,0,8120411512231,54804.0929331365,1.04,30,3332.13,1910.23,93006.5,309,2,88.9,1.146,5.44,0
12089-6104,1115122029516,8120411512241024639,14.068845,0.0538701772420623,351.84149,15.4104,2.78,0,8120411512241,54804.0988879399,1.05,30,3355.96,1905.27,96022.398438,307,2,-70.9,1.139,5.39,0
12089-6104,1115122029516,8011111512211016229,14.09792,0.0540788822888745,351.84147,15.41042,3.26,0,8011111512211,54476.0879450697,1.27,30,3310.04,1848.92,90442.296875,320,2,-56.4,1.102,5.33,0
12089-6104,1115122029516,8011111512221015712,14.097005,0.0540982828782147,351.84146,15.41032,3.35,0,8011111512221,54476.0927618635,1.29,30,3312.52,1830.84,89951.601562,314,2,-55.9,1.126,5.2,0
12089-6104,1115122029516,8011111512231015628,14.104626,0.0541232552229322,351.84144,15.4103,3.38,0,8011111512231,54476.0975588542,1.32,30,3301.13,1855.09,89326.601562,312,2,-59,1.209,5.25,0
12089-6104,1115122029516,8011111512241016517,14.09357,0.0540972742943992,351.84151,15.41036,3.24,0,8011111512241,54476.1023665047,1.35,30,3322.94,1853.2,89977,322,2,-65.1,1.139,5.35,0
12089-6104,1115122029516,8011811512211012572,14.127395,0.0560809092242344,351.84143,15.41037,2.71,0,8011811512211,54483.0710681711,1.28,20,3288.11,1880.5,56274.199219,161,2,81.5,1.238,4.45,0
12089-6104,1115122029516,8011811512221012927,14.109313,0.0560089913053153,351.84151,15.41042,2.93,0,8011811512221,54483.0753278706,1.3,20,3287.9,1867.38,57100.898438,197,2,-82.7,1.142,4.6,0
12089-6104,1115122029516,8011811512231013008,14.10474,0.0559907642594282,351.8415,15.41035,3.22,0,8011811512231,54483.0795697571,1.33,20,3275.86,1891.46,57313.699219,207,2,-84.6,1.18,4.49,0
12089-6104,1115122029516,8011811512241012721,14.142957,0.056213693099446,351.8415,15.41035,3.02,0,8011811512241,54483.0838148726,1.35,20,3300.31,1890.29,54800.199219,194,2,81.4,1.157,4.52,0
12089-6104,1115122029516,8061311512211019316,14.093026,0.0543119547079326,351.84149,15.41042,3.27,0,8061311512211,54630.4043874769,1.68,30,3260.6,2077.35,84832.796875,329,2,-69.5,1.163,5.24,0
12089-6104,1115122029516,8061311512221019842,14.101617,0.0543236165027162,351.84151,15.41034,3.09,0,8061311512221,54630.4105058331,1.61,30,3264.28,2057.91,84567.703125,310,2,-66.2,1.151,5.44,0
12089-6104,1115122029516,8061311512231020125,14.10272,0.0543046791791439,351.84151,15.41036,3.11,0,8061311512231,54630.4166362267,1.54,30,3256.83,2082.12,84998.898438,325,2,-75.7,1.107,5.42,0
12089-6104,1115122029516,8061311512241020580,14.099923,0.0542779151985124,351.84148,15.41037,3.13,0,8061311512241,54630.4227335299,1.49,30,3283.29,2078.42,85614.703125,335,2,-68.8,1.138,5.46,0
12089-6104,1115122029516,8110711512211016478,14.138649,0.0541843058901459,351.84152,15.41033,3.15,0,8110711512211,54777.1459862618,1.05,30,3271.82,1835.51,87829.296875,269,2,-67.9,1.219,5.19,0
12089-6104,1115122029516,8110711512221016435,14.098786,0.0540537325709736,351.84153,15.41033,2.96,0,8110711512221,54777.1534639467,1.04,30,3269.84,1813.08,91085.203125,289,2,-76.5,1.174,5.16,0
12089-6104,1115122029516,8110711512231016221,14.12368,0.0541401431791396,351.84149,15.41038,3.07,0,8110711512231,54777.1608843403,1.04,30,3256.85,1832.68,88908.101562,280,2,-72.5,1.154,5.14,0
12089-6104,1115122029516,8110711512241016071,14.118559,0.0541114835788232,351.84147,15.41033,3.32,0,8110711512241,54777.168249757,1.04,30,3280.45,1826.3,89620.296875,275,2,-73.2,1.203,4.93,0
12089-6104,1115122029516,8112311512211014943,14.037886,0.0554777163605659,351.84151,15.41036,3.23,0,8112311512211,54793.094280324,1.05,30,3340.42,1885.69,63906,253,2,-82.8,1.242,4.79,0
12089-6104,1115122029516,8112311512221015674,14.059948,0.0552475786366254,351.84149,15.41034,3.1,0,8112311512221,54793.0997192478,1.05,30,3338.2,1864.43,67294.203125,257,2,-83.8,1.17,5.07,0
12089-6104,1115122029516,8112311512231016861,14.037327,0.0546659452785895,351.8415,15.41034,3.11,0,8112311512231,54793.1051604976,1.05,30,3328.72,1885.46,77369.898438,326,2,-68.1,1.199,5.17,0
12089-6104,1115122029516,8112311512241016289,14.062352,0.0550768252429007,351.8415,15.41036,3.14,0,8112311512241,54793.1105870372,1.04,30,3349.81,1881.35,70010.5,277,2,-79.7,1.191,5.12,0
12089-6104,1115122029516,8101011512211019963,14.135,0.0540413924196223,351.84151,15.41042,2.8,0,8101011512211,54749.1595138656,1.15,30,3226.6,1969.93,91403.5,250,2,-87.8,1.198,5.04,0
12089-6104,1115122029516,8101011512221019726,14.086138,0.0538819970167788,351.84151,15.41038,3,0,8101011512221,54749.1672981712,1.13,30,3225.91,1948.22,95690.898438,273,2,-84.9,1.218,4.99,0
12089-6104,1115122029516,8101011512231020122,14.11123,0.0539667065323325,351.84149,15.41037,2.81,0,8101011512231,54749.1752556251,1.11,30,3217.75,1968.34,93370.898438,281,2,-74.9,1.193,5.07,0
12089-6104,1115122029516,8101011512241020275,14.116387,0.053969422340484,351.84152,15.41033,2.82,0,8101011512241,54749.1831847224,1.09,30,3240.97,1961.57,93298.101562,264,2,88.6,1.244,5.18,0
12089-6104,1115122029516,8102511512211015749,14.100492,0.0539026285085144,351.84147,15.41035,3.41,0,8102511512211,54764.1716051968,1.05,30,3239.9,1894.84,95116.898438,324,2,-74.4,1.168,5.25,0
12089-6104,1115122029516,8102511512221016214,14.075754,0.0538232456141733,351.84145,15.41038,3.28,0,8102511512221,54764.1811686345,1.05,30,3239.04,1870.98,97358.101562,344,2,-72.3,1.232,5.36,0
12089-6104,1115122029516,8102511512231019056,14.104762,0.0538909173930209,351.84153,15.41037,3.26,0,8102511512231,54764.1909293057,1.04,30,3228.46,1889.97,95442,327,2,-76.1,1.2,5.25,0
12089-6104,1115122029516,8102511512241018727,14.095026,0.0538761692658079,351.84149,15.41035,3.17,0,8102511512241,54764.200605602,1.04,30,3250.75,1881.92,95854.101562,336,2,-79.7,1.103,5.43,0
12089-6104,1115122029516,8092211512211017257,14.080736,0.0539389599379275,351.84147,15.41036,2.76,0,8092211512211,54731.3663650001,1.17,30,3341.42,1826.84,94120.203125,320,2,-75.5,1.148,5.57,0
12089-6104,1115122029516,8092211512221015896,14.084579,0.0539628849094416,351.84149,15.41035,2.96,0,8092211512221,54731.374732662,1.2,30,3343.05,1806.03,93473.5,320,2,-70.7,1.183,5.44,0
12089-6104,1115122029516,8092211512231016427,14.08552,0.0539915933030071,351.84149,15.41034,2.98,0,8092211512231,54731.383227882,1.24,30,3330.7,1828.22,92707.398438,316,2,-74.6,1.193,5.25,0
12089-6104,1115122029516,8092211512241017273,14.107158,0.0540565730581389,351.84145,15.41036,2.6,0,8092211512241,54731.3916242477,1.28,30,3355.14,1824.04,91012.203125,297,2,-76.6,1.217,5.52,0
12089-6104,1115122029516,8092811512211021319,14.11215,0.054037974289968,351.84147,15.41038,2.83,0,8092811512211,54737.3131260187,1.08,30,3357.64,1841.77,91492,361,2,-64,1.168,5.7,0
12089-6104,1115122029516,8092811512221021051,14.093665,0.0539767749005287,351.84148,15.41035,2.82,0,8092811512221,54737.320953148,1.09,30,3356.88,1820,93101.5,365,2,-65.7,1.136,5.72,0
12089-6104,1115122029516,8092811512231021268,14.098427,0.0539941647963521,351.84148,15.41037,2.84,0,8092811512231,54737.3287814353,1.11,30,3346,1840.35,92639.296875,369,2,-69.5,1.147,5.62,0
12089-6104,1115122029516,8092811512241020510,14.085499,0.0539494321229666,351.84152,15.41036,2.95,0,8092811512241,54737.33663772,1.13,30,3371.58,1833.66,93836.203125,382,2,-70,1.089,5.64,0
12089-6104,1115122029516,9081711512211025424,14.10873,0.0532528814328824,351.84152,15.41037,3.21,0,9081711512211,55060.3211025464,1.12,40,3152.76,1918.73,116499,366,2,-55.5,1.169,5.57,0
12089-6104,1115122029516,9081711512221024420,14.114752,0.0532662463424693,351.84153,15.4103,3.4,0,9081711512221,55060.3290155901,1.1,40,3153,1894.7,115979,372,2,-61.2,1.133,5.58,0
12089-6104,1115122029516,9081711512231025621,14.099498,0.0532277146237737,351.8415,15.41035,3.3,0,9081711512231,55060.3369194794,1.08,40,3141.48,1913.66,117489,382,2,-38.7,1.102,5.55,0
12089-6104,1115122029516,9081711512241025683,14.087671,0.0531925604049914,351.84151,15.41034,3.35,0,9081711512241,55060.344835,1.07,40,3165.85,1906.22,118896,380,2,-57.1,1.16,5.56,0
12089-6104,1115122029516,9121311512211023801,14.114347,0.054159782054033,351.84145,15.41034,2.91,0,9121311512211,55178.1048052083,1.08,30,3287.75,1835.2,88425.601562,340,2,-71.1,1.137,5.46,0
12089-6104,1115122029516,9121311512221023251,14.118292,0.0541699513579441,351.8415,15.41033,2.93,0,9121311512221,55178.1110322452,1.09,30,3286.57,1814.07,88177.5,328,2,-69,1.104,5.47,0
12089-6104,1115122029516,9121311512231023312,14.092774,0.0540840872636589,351.84149,15.41035,2.99,0,9121311512231,55178.1173333912,1.1,30,3276.42,1835.85,90310.203125,352,2,-71.3,1.124,5.36,0
12089-6104,1115122029516,9121311512241022660,14.120322,0.0541842852085886,351.84149,15.41034,3,0,9121311512241,55178.123574676,1.12,30,3300.08,1829.87,87829.796875,339,2,-63.9,1.15,5.48,0
12089-6104,1115122029516,9121911512211021042,14.092546,0.0540788859783885,351.8415,15.41036,3.23,0,9121911512211,55184.1151746875,1.14,30,3258.45,1822.64,90442.203125,327,2,-77.2,1.088,5.12,0
12089-6104,1115122029516,9121911512221020942,14.12768,0.0542062744374913,351.84151,15.4104,3.1,0,9121911512221,55184.1221153126,1.16,30,3257.46,1792.52,87300.898438,296,2,-66.5,1.168,5.11,0
12089-6104,1115122029516,9121911512231021950,14.049778,0.0539429618998518,351.84151,15.4103,3.25,0,9121911512231,55184.1289696065,1.18,30,3241.08,1826.52,94011.5,354,2,-51.4,1.165,5.17,0
12089-6104,1115122029516,9121911512241021259,14.084733,0.0540770174560822,351.84148,15.41037,3.17,0,9121911512241,55184.135733611,1.21,30,3273.57,1821.32,90489.703125,327,2,-58.9,1.119,5.16,0
12089-6104,1115122029516,9010211512211020802,14.042799,0.053865638796834,351.84148,15.41033,2.88,0,9010211512211,54833.0991278123,1.22,30,3274.04,1855.43,96150.203125,340,2,-75.2,1.152,5.3,0
12089-6104,1115122029516,9010211512221019503,14.110593,0.0540959565116152,351.84148,15.4104,2.87,0,9010211512221,54833.1070433683,1.25,30,3272.97,1834.18,90010.203125,285,2,-76.2,1.11,5.39,0
12089-6104,1115122029516,9010211512231019838,14.111053,0.0541079610767258,351.84143,15.4104,2.98,0,9010211512231,54833.1149867014,1.29,30,3259.43,1856.49,89708.5,281,2,-89.9,1.158,5.12,0
12089-6104,1115122029516,9010211512241019313,14.0929,0.0540675199510101,351.84149,15.41034,3.01,0,9010211512241,54833.1229278473,1.34,30,3280.83,1851.9,90731.796875,300,2,-65.5,1.071,5.36,0
12089-6104,1115122029516,9073111512211019619,14.136513,0.0561959176073974,351.84147,15.41034,3.03,0,9073111512211,55043.3656590047,1.12,20,3244.33,1852.88,54993.699219,300,2,-70,1.113,5.31,0
12089-6104,1115122029516,9073111512221019348,14.110998,0.0560774057464418,351.84151,15.41039,3.09,0,9073111512221,55043.3715664816,1.11,20,3243.01,1830.99,56314,324,2,-68.9,1.131,5.42,0
12089-6104,1115122029516,9073111512231019952,14.080179,0.0559201396571605,351.84148,15.41036,3.07,0,9073111512231,55043.3773640047,1.1,20,3233.78,1852.68,58151.101562,336,2,-72.1,1.176,5.36,0
12089-6104,1115122029516,9073111512241020023,14.139359,0.0561984921479787,351.84147,15.41034,3.16,0,9073111512241,55043.3831421874,1.08,20,3256.83,1847.5,54965.601562,301,2,-69.4,1.182,5.38,0
12089-6104,1115122029516,9110911512211023177,14.076336,0.0541912163039892,351.84151,15.41039,3.2,0,9110911512211,55144.0900270715,1.12,30,3304.82,1984.34,87662.5,355,2,-72.8,1.202,5.25,0
12089-6104,1115122029516,9110911512221024062,14.08717,0.054237939865746,351.8415,15.41036,2.91,0,9110911512221,55144.0972809489,1.1,30,3310,1960.94,86548.703125,328,2,-79.5,1.09,5.51,0
12089-6104,1115122029516,9110911512231024175,14.101077,0.054278472772323,351.84151,15.41035,2.97,0,9110911512231,55144.1045299191,1.09,30,3299.67,1980.35,85601.796875,327,2,-70.2,1.148,5.32,0
12089-6104,1115122029516,9110911512241023793,14.101826,0.0542790993693602,351.84148,15.41036,3.05,0,9110911512241,55144.1118469443,1.08,30,3318.86,1973.46,85587.296875,337,2,-66.1,1.175,5.36,0
12089-6104,1115122029516,9111911512211020871,14.095372,0.0542465319018118,351.84152,15.41034,2.62,0,9111911512211,55154.1524210647,1.06,30,3199.8,1812.07,86346.5,328,2,-75.7,1.083,5.6,0
12089-6104,1115122029516,9111911512221020382,14.105135,0.0542763738380451,351.84148,15.41038,2.71,0,9111911512221,55154.1603007987,1.06,30,3200.03,1788.53,85650.398438,341,2,-75.2,1.238,5.52,0
12089-6104,1115122029516,9111911512231020777,14.104945,0.0542852669097573,351.8415,15.41033,2.89,0,9111911512231,55154.1682201275,1.07,30,3187.41,1807.57,85444.796875,320,2,-72.4,1.234,5.4,0
12089-6104,1115122029516,9111911512241020922,14.093626,0.0542537907150482,351.84152,15.4103,2.74,0,9111911512241,55154.1759818518,1.09,30,3209.63,1799.97,86176.296875,334,2,-75.9,1.167,5.56,0
12089-6104,1115122029516,9101511512211023244,14.092022,0.054192714935601,351.84144,15.41035,2.79,0,9101511512211,55119.2103025927,1.05,30,3286.15,1900.72,87626.398438,347,2,-67.5,1.148,5.57,0
12089-6104,1115122029516,9101511512221023315,14.081255,0.054157227909945,351.84149,15.41038,2.93,0,9101511512221,55119.2161380672,1.04,30,3285.47,1879.62,88488.101562,346,2,-61.2,1.159,5.45,0
12089-6104,1115122029516,9101511512231023426,14.083023,0.0541616638631164,351.84148,15.41035,2.82,0,9101511512231,55119.2222874654,1.04,30,3273.69,1900.23,88379.601562,353,2,-69,1.106,5.5,0
12089-6104,1115122029516,9101511512241023531,14.087708,0.0541729980954734,351.84148,15.41038,2.8,0,9101511512241,55119.2283259607,1.04,30,3298.03,1895.01,88103.398438,350,2,-67.8,1.129,5.58,0
12089-6104,1115122029516,9102511512211019271,14.113959,0.0542483378346546,351.84147,15.41041,3.31,0,9102511512211,55129.1638571876,1.06,30,3232.42,1888.05,86304.101562,332,2,-75.9,1.181,5.19,0
12089-6104,1115122029516,9102511512221018226,14.16065,0.0553788470963307,351.84148,15.41032,3,0,9102511512221,55129.171790822,1.05,30,3233.32,1863.85,65325.300781,243,2,-74.2,1.075,4.89,0
12089-6104,1115122029516,9102511512231018947,14.087361,0.0544276193673153,351.84151,15.41038,3.23,0,9102511512231,55129.1798365396,1.05,30,3224.06,1883.29,82264.398438,308,2,-75.9,1.122,5.14,0
12089-6104,1115122029516,9102511512241020002,14.080531,0.0541392115443302,351.8415,15.41037,3.13,0,9102511512241,55129.1878386689,1.04,30,3248.12,1875.03,88931.101562,347,2,-56.9,1.107,5.32,0
12089-6104,1115122029516,9091411512211021980,14.088039,0.0560596629347461,351.84145,15.41036,2.64,0,9091411512211,55088.2882811922,1.05,20,3226.02,1899.57,56516.300781,360,2,-58.4,1.099,5.62,0
12089-6104,1115122029516,9091411512221022026,14.105479,0.0561333153306619,351.8415,15.41037,2.72,0,9091411512221,55088.2911569096,1.05,20,3226.46,1880.86,55684.5,328,2,-83.4,1.121,5.46,0
12089-6104,1115122029516,9091411512231023019,14.075446,0.0559755211004626,351.84146,15.4104,2.71,0,9091411512231,55088.294020509,1.05,20,3215.36,1905.25,57492.699219,355,2,-72,1.162,5.53,0
12089-6104,1115122029516,9091411512241022128,14.096307,0.0560773353005574,351.84149,15.4103,2.69,0,9091411512241,55088.2987003705,1.04,20,3238.28,1900.47,56314.800781,335,2,-67.2,1.209,5.52,0
12089-6104,1115122029516,9092111512211026340,14.117946,0.0534494451453157,351.84147,15.41039,2.74,0,9092111512211,55095.3230451735,1.07,40,3287.23,1934.84,109230,368,2,-58.8,1.099,5.84,0
12089-6104,1115122029516,9092111512221026569,14.100371,0.0533974054500534,351.84144,15.41035,2.68,0,9092111512221,55095.3302515623,1.08,40,3287.59,1912.45,111078,375,2,-66.5,1.092,5.69,0
12089-6104,1115122029516,9092111512231026491,14.105443,0.0533971278518264,351.84143,15.41035,2.72,0,9092111512231,55095.3374562267,1.09,40,3274.65,1932.89,111088,383,2,-66.9,1.163,5.86,0
12089-6104,1115122029516,9092111512241033913,14.061837,0.0531697582187738,351.84176,15.41039,3.37,0,9092111512241,55095.3447754745,1.1,40,3299.39,1926.32,119824,435,2,-39.7,1.121,5.71,0
