InputID,ID,Mag,Magerr,RA,Decl,MJD,Blend
8145-6102,1126038045960,15.80,0.06,116.55317,26.92354,54495.19908,0
8145-6102,1126038045960,15.82,0.06,116.55310,26.92355,54495.20558,0
8145-6102,1126038045960,15.83,0.06,116.55313,26.92355,54495.21208,0
8145-6102,1126038045960,15.92,0.06,116.55303,26.92355,54528.11020,0
8145-6102,1126038045960,15.85,0.06,116.55314,26.92352,54528.11779,0
8145-6102,1126038045960,15.83,0.06,116.55309,26.92350,54528.12539,0
8145-6102,1126038045960,15.91,0.06,116.55308,26.92346,54528.13297,0
8145-6102,1126038045960,15.71,0.07,116.55306,26.92349,54538.18427,0
8145-6102,1126038045960,16.14,0.07,116.55349,26.92325,54538.19135,0
8145-6102,1126038045960,15.80,0.07,116.55296,26.92362,54538.19844,0
8145-6102,1126038045960,15.57,0.06,116.55305,26.92357,54538.20552,0
8145-6102,1126038045960,15.86,0.06,116.55311,26.92353,55146.43819,0
8145-6102,1126038045960,18.47,0.14,116.55122,26.92531,55146.44551,0
8145-6102,1126038045960,16.19,0.07,116.55330,26.92310,55146.44551,1
8145-6102,1126038045960,16.23,0.07,116.55341,26.92309,55146.45494,0
8145-6102,1126038045960,18.40,0.14,116.55127,26.92514,55146.46230,0
8145-6102,1126038045960,16.19,0.07,116.55332,26.92304,55146.46230,1
8145-6102,1126038045960,15.83,0.06,116.55315,26.92349,55161.34801,0
8145-6102,1126038045960,15.91,0.06,116.55312,26.92348,55161.35472,0
8145-6102,1126038045960,18.42,0.13,116.55128,26.92525,55161.36152,0
8145-6102,1126038045960,16.18,0.07,116.55336,26.92313,55161.36152,1
8145-6102,1126038045960,15.93,0.06,116.55310,26.92354,55161.36819,0
8145-6102,1126038045960,16.01,0.07,116.55321,26.92354,55162.31293,0
8145-6102,1126038045960,15.91,0.07,116.55302,26.92354,55162.32202,0
8145-6102,1126038045960,16.21,0.07,116.55342,26.92311,55162.33116,0
8145-6102,1126038045960,15.95,0.07,116.55317,26.92347,55162.34037,0
8145-6102,1126038045960,15.90,0.07,116.55312,26.92358,55295.12236,0
8145-6102,1126038045960,15.95,0.07,116.55308,26.92349,55295.12732,0
8145-6102,1126038045960,15.90,0.07,116.55302,26.92353,55295.13224,0
8145-6102,1126038045960,15.91,0.07,116.55311,26.92352,55295.13724,0
8145-6102,1126038045960,18.32,0.12,116.55130,26.92535,55534.37315,0
8145-6102,1126038045960,16.19,0.07,116.55334,26.92316,55534.37315,1
8145-6102,1126038045960,15.87,0.06,116.55302,26.92357,55534.38992,0
8145-6102,1126038045960,15.88,0.07,116.55308,26.92345,55534.39834,0
8145-6102,1126038045960,15.91,0.07,116.55309,26.92371,55545.30484,0
8145-6102,1126038045960,15.75,0.07,116.55304,26.92362,55545.32069,0
8145-6102,1126038045960,15.75,0.07,116.55305,26.92376,55545.32857,0
8145-6102,1126038045960,15.88,0.06,116.55309,26.92350,55236.20931,0
8145-6102,1126038045960,15.93,0.06,116.55304,26.92352,55242.13884,0
8145-6102,1126038045960,15.92,0.06,116.55310,26.92348,55242.14740,0
8145-6102,1126038045960,15.87,0.06,116.55312,26.92349,55242.15601,0
8145-6102,1126038045960,15.90,0.06,116.55305,26.92351,55242.16458,0
8145-6102,1126038045960,15.79,0.06,116.55311,26.92349,55202.26918,0
8145-6102,1126038045960,15.96,0.06,116.55307,26.92344,55202.27486,0
8145-6102,1126038045960,18.36,0.12,116.55134,26.92518,55202.28066,0
8145-6102,1126038045960,16.20,0.07,116.55339,26.92317,55202.28066,1
8145-6102,1126038045960,15.94,0.06,116.55300,26.92346,55202.28642,0
8145-6102,1126038045960,15.95,0.06,116.55311,26.92352,55208.30002,0
8145-6102,1126038045960,15.96,0.07,116.55309,26.92350,55208.30695,0
8145-6102,1126038045960,16.00,0.07,116.55318,26.92355,55208.31390,0
8145-6102,1126038045960,15.96,0.07,116.55317,26.92358,55208.32086,0
8145-6102,1126038045960,15.98,0.07,116.55307,26.92355,55276.15548,0
8145-6102,1126038045960,15.91,0.06,116.55304,26.92351,55276.16173,0
8145-6102,1126038045960,15.87,0.06,116.55307,26.92352,55276.16801,0
8145-6102,1126038045960,15.86,0.06,116.55302,26.92353,55276.17426,0
8145-6102,1126038045960,15.79,0.06,116.55312,26.92359,55572.21764,0
8145-6102,1126038045960,15.95,0.07,116.55306,26.92363,55572.22396,0
8145-6102,1126038045960,15.89,0.07,116.55312,26.92359,55572.23026,0
8145-6102,1126038045960,15.83,0.06,116.55313,26.92362,55572.23654,0
8145-6102,1126038045960,15.96,0.07,116.55306,26.92361,55587.32508,0
8145-6102,1126038045960,18.29,0.12,116.55135,26.92548,55587.33195,0
8145-6102,1126038045960,16.18,0.07,116.55338,26.92314,55587.33195,1
8145-6102,1126038045960,18.39,0.13,116.55138,26.92542,55587.33881,0
8145-6102,1126038045960,16.25,0.07,116.55339,26.92323,55587.33881,1
8145-6102,1126038045960,15.78,0.06,116.55306,26.92364,55587.34573,0
8145-6102,1126038045960,15.91,0.06,116.55314,26.92355,55861.41634,0
8145-6102,1126038045960,15.96,0.07,116.55307,26.92352,55861.42491,0
8145-6102,1126038045960,16.17,0.07,116.55338,26.92318,55861.43353,0
8145-6102,1126038045960,15.97,0.07,116.55315,26.92359,55861.44214,0
8145-6102,1126038045960,15.88,0.07,116.55312,26.92352,55919.21798,0
8145-6102,1126038045960,15.95,0.07,116.55324,26.92355,55919.22597,0
8145-6102,1126038045960,15.92,0.07,116.55305,26.92348,55919.23404,0
8145-6102,1126038045960,15.99,0.07,116.55315,26.92358,55919.24198,0
8145-6102,1126038045960,15.90,0.07,116.55313,26.92357,56246.39165,0
8145-6102,1126038045960,15.95,0.07,116.55312,26.92355,56246.40013,0
8145-6102,1126038045960,16.18,0.07,116.55334,26.92320,56246.40859,0
8145-6102,1126038045960,16.04,0.07,116.55304,26.92360,56246.41708,0
8145-6102,1126038045960,15.93,0.07,116.55314,26.92358,56281.31795,0
8145-6102,1126038045960,15.90,0.06,116.55317,26.92357,56281.32649,0
8145-6102,1126038045960,15.87,0.06,116.55307,26.92360,56302.23203,0
8145-6102,1126038045960,15.93,0.07,116.55312,26.92355,56302.23713,0
8145-6102,1126038045960,15.81,0.06,116.55313,26.92352,56302.24227,0
8145-6102,1126038045960,15.86,0.07,116.55327,26.92352,56302.24731,0
8145-6102,1126038045960,15.91,0.07,116.55320,26.92362,56368.11017,0
8145-6102,1126038045960,16.16,0.07,116.55348,26.92322,56368.11689,0
8145-6102,1126038045960,15.91,0.07,116.55311,26.92354,56368.12366,0
8145-6102,1126038045960,15.92,0.07,116.55304,26.92360,56368.13047,0
8145-6102,1126038045960,15.88,0.07,116.55312,26.92357,56420.13640,0
8145-6102,1126038045960,15.90,0.07,116.55308,26.92356,56420.14884,0
8145-6102,2126097030309,16.29,0.06,116.55348,26.92302,53733.33734,0
8145-6102,2126097030309,16.25,0.06,116.55348,26.92303,53733.34333,0
8145-6102,2126097030309,16.29,0.06,116.55347,26.92303,53733.34947,0
8145-6102,2126097030309,16.30,0.06,116.55347,26.92300,53733.35536,0
8145-6102,2126097030309,16.32,0.06,116.55352,26.92303,54041.37201,0
8145-6102,2126097030309,16.28,0.06,116.55353,26.92302,54041.37789,0
8145-6102,2126097030309,16.35,0.06,116.55350,26.92299,54041.38403,0
8145-6102,2126097030309,16.35,0.06,116.55350,26.92303,54041.38995,0
8145-6102,2126097030309,16.36,0.06,116.55350,26.92302,54064.43683,0
8145-6102,2126097030309,16.30,0.06,116.55349,26.92301,54064.44241,0
8145-6102,2126097030309,16.30,0.06,116.55346,26.92301,54064.44807,0
8145-6102,2126097030309,16.27,0.06,116.55344,26.92300,54064.45366,0
8145-6102,2126097030309,16.40,0.06,116.55351,26.92302,54128.17375,0
8145-6102,2126097030309,16.19,0.06,116.55350,26.92301,54128.18061,0
8145-6102,2126097030309,16.37,0.06,116.55349,26.92299,54128.18749,0
8145-6102,2126097030309,16.27,0.06,116.55345,26.92299,54128.19431,0
8145-6102,2126097030309,16.34,0.06,116.55351,26.92303,54416.34174,0
8145-6102,2126097030309,16.31,0.06,116.55350,26.92301,54416.34955,0
8145-6102,2126097030309,16.34,0.06,116.55353,26.92302,54416.35749,0
8145-6102,2126097030309,16.32,0.06,116.55351,26.92303,54416.36534,0
8145-6102,2126097030309,16.33,0.06,116.55351,26.92305,54805.30725,0
8145-6102,2126097030309,16.30,0.06,116.55346,26.92302,54805.31398,0
8145-6102,2126097030309,16.28,0.06,116.55344,26.92301,54805.32074,0
8145-6102,2126097030309,16.31,0.06,116.55352,26.92298,54805.32748,0
8145-6102,2126097030309,16.31,0.06,116.55349,26.92303,54505.22321,0
8145-6102,2126097030309,16.35,0.06,116.55348,26.92301,54505.23564,0
8145-6102,2126097030309,16.28,0.06,116.55349,26.92303,54505.24463,0
8145-6102,2126097030309,16.30,0.06,116.55348,26.92301,54505.25357,0
8145-6102,2126097030309,16.34,0.06,116.55348,26.92301,54480.22087,0
8145-6102,2126097030309,16.32,0.06,116.55348,26.92302,54480.22649,0
8145-6102,2126097030309,16.33,0.06,116.55351,26.92303,54480.23212,0
8145-6102,2126097030309,16.29,0.06,116.55348,26.92302,54480.23775,0
8145-6102,2126097030309,16.37,0.06,116.55347,26.92304,54852.32035,0
8145-6102,2126097030309,16.38,0.06,116.55345,26.92302,54852.32768,0
8145-6102,2126097030309,16.40,0.06,116.55352,26.92301,54852.33506,0
8145-6102,2126097030309,16.57,0.07,116.55347,26.92298,54852.34233,0
8145-6102,2126097030309,16.31,0.06,116.55352,26.92306,55156.35225,0
8145-6102,2126097030309,16.29,0.06,116.55351,26.92304,55156.35808,0
8145-6102,2126097030309,16.30,0.06,116.55352,26.92304,55156.36405,0
8145-6102,2126097030309,16.33,0.06,116.55349,26.92304,55156.36995,0
8145-6102,2126097030309,16.31,0.06,116.55348,26.92302,55202.46589,0
8145-6102,2126097030309,16.31,0.06,116.55347,26.92301,55202.47344,0
8145-6102,2126097030309,16.37,0.06,116.55343,26.92306,55202.48098,0
8145-6102,2126097030309,16.28,0.06,116.55346,26.92304,55202.48854,0
8145-6102,2126097030309,16.39,0.06,116.55349,26.92303,55516.34466,0
8145-6102,2126097030309,16.37,0.06,116.55347,26.92298,55516.34931,0
8145-6102,2126097030309,16.35,0.06,116.55348,26.92301,55516.35392,0
8145-6102,2126097030309,16.35,0.06,116.55348,26.92299,55516.35856,0
8145-6102,2126097030309,16.32,0.06,116.55349,26.92303,55565.42245,0
8145-6102,2126097030309,16.35,0.06,116.55349,26.92304,55565.42828,0
8145-6102,2126097030309,16.36,0.06,116.55349,26.92300,55565.43415,0
8145-6102,2126097030309,16.35,0.06,116.55349,26.92303,55565.43999,0
8145-6102,2126097030309,16.31,0.06,116.55347,26.92310,56305.37843,0
8145-6102,2126097030309,16.31,0.06,116.55347,26.92309,56305.38385,0
8145-6102,2126097030309,16.32,0.06,116.55350,26.92309,56305.38930,0
8145-6102,2126097030309,16.35,0.06,116.55350,26.92310,56305.39478,0
8710-6102,1149029042458,14.19,0.05,117.96606,49.81436,55205.30745,0
8710-6102,1149029042458,14.26,0.05,117.96633,49.81436,53714.28247,0
8710-6102,1149029042458,14.24,0.05,117.96621,49.81430,53714.28897,0
8710-6102,1149029042458,14.14,0.05,117.96584,49.81417,53714.29547,0
8710-6102,1149029042458,14.25,0.05,117.96622,49.81433,53714.30202,0
8710-6102,1149029042458,14.25,0.05,117.96614,49.81428,53687.35640,0
8710-6102,1149029042458,14.24,0.05,117.96618,49.81437,53687.36455,0
8710-6102,1149029042458,14.24,0.05,117.96624,49.81435,53687.37269,0
8710-6102,1149029042458,14.27,0.05,117.96632,49.81437,53687.38081,0
8710-6102,1149029042458,14.21,0.06,117.96645,49.81441,53833.18291,0
8710-6102,1149029042458,14.25,0.06,117.96621,49.81438,53833.19066,0
8710-6102,1149029042458,14.23,0.06,117.96640,49.81445,53833.19837,0
8710-6102,1149029042458,14.22,0.06,117.96638,49.81439,53833.20607,0
8710-6102,1149029042458,14.20,0.06,117.96634,49.81437,54085.29919,0
8710-6102,1149029042458,14.20,0.05,117.96620,49.81435,54085.31740,0
8710-6102,1149029042458,14.21,0.05,117.96631,49.81437,54085.32729,0
8710-6102,1149029042458,14.16,0.05,117.96628,49.81435,54085.33722,0
8710-6102,1149029042458,14.24,0.06,117.96624,49.81438,54096.25065,0
8710-6102,1149029042458,14.24,0.06,117.96615,49.81433,54096.25959,0
8710-6102,1149029042458,14.22,0.06,117.96632,49.81437,54096.26856,0
8710-6102,1149029042458,14.24,0.06,117.96618,49.81434,54096.27755,0
8710-6102,1149029042458,14.26,0.06,117.96631,49.81436,53769.21246,0
8710-6102,1149029042458,14.23,0.05,117.96616,49.81436,53769.21946,0
8710-6102,1149029042458,14.24,0.06,117.96623,49.81436,53769.22644,0
8710-6102,1149029042458,14.25,0.06,117.96625,49.81432,53769.23344,0
8710-6102,1149029042458,14.25,0.06,117.96616,49.81440,53792.15769,0
8710-6102,1149029042458,14.28,0.06,117.96625,49.81440,53792.16325,0
8710-6102,1149029042458,14.27,0.06,117.96631,49.81433,53792.16887,0
8710-6102,1149029042458,14.23,0.06,117.96637,49.81440,53792.17449,0
8710-6102,1149029042458,14.22,0.05,117.96626,49.81437,53744.30414,0
8710-6102,1149029042458,14.23,0.05,117.96619,49.81432,53744.31246,0
8710-6102,1149029042458,14.23,0.05,117.96618,49.81434,53744.32088,0
8710-6102,1149029042458,14.27,0.06,117.96624,49.81436,53744.32930,0
8710-6102,1149029042458,14.22,0.05,117.96620,49.81438,54050.40265,0
8710-6102,1149029042458,14.23,0.06,117.96633,49.81435,54050.41195,0
8710-6102,1149029042458,14.21,0.05,117.96629,49.81432,54050.42129,0
8710-6102,1149029042458,14.24,0.06,117.96630,49.81441,54050.43055,0
8710-6102,1149029042458,14.17,0.05,117.96619,49.81431,54058.43473,0
8710-6102,1149029042458,14.17,0.05,117.96624,49.81434,54058.44173,0
8710-6102,1149029042458,14.18,0.05,117.96623,49.81436,54058.44877,0
8710-6102,1149029042458,14.17,0.05,117.96625,49.81434,54058.45585,0
8710-6102,1149029042458,14.18,0.05,117.96618,49.81433,54066.26431,0
8710-6102,1149029042458,14.18,0.05,117.96628,49.81438,54066.27472,0
8710-6102,1149029042458,14.20,0.05,117.96626,49.81433,54066.28513,0
8710-6102,1149029042458,14.19,0.05,117.96626,49.81436,54066.29572,0
8710-6102,1149029042458,14.21,0.05,117.96616,49.81430,54029.36231,0
8710-6102,1149029042458,14.23,0.05,117.96630,49.81437,54029.37221,0
8710-6102,1149029042458,14.21,0.05,117.96619,49.81431,54029.38211,0
8710-6102,1149029042458,14.24,0.05,117.96617,49.81441,54029.39207,0
8710-6102,1149029042458,14.21,0.05,117.96640,49.81438,54204.14433,0
8710-6102,1149029042458,14.21,0.05,117.96630,49.81433,54204.14926,0
8710-6102,1149029042458,14.20,0.05,117.96626,49.81435,54204.15414,0
8710-6102,1149029042458,14.23,0.05,117.96621,49.81439,54204.15908,0
8710-6102,1149029042458,14.20,0.05,117.96621,49.81430,54172.15902,0
8710-6102,1149029042458,14.22,0.05,117.96627,49.81438,54172.16563,0
8710-6102,1149029042458,14.23,0.05,117.96628,49.81441,54172.17216,0
8710-6102,1149029042458,14.21,0.05,117.96624,49.81433,54172.17871,0
8710-6102,1149029042458,14.23,0.05,117.96603,49.81433,54384.42900,0
8710-6102,1149029042458,14.22,0.05,117.96600,49.81441,54384.43452,0
8710-6102,1149029042458,14.22,0.05,117.96589,49.81459,54384.44004,0
8710-6102,1149029042458,14.21,0.05,117.96582,49.81448,54384.44552,0
8710-6102,1149029042458,14.22,0.05,117.96619,49.81435,54805.28512,0
8710-6102,1149029042458,14.20,0.05,117.96623,49.81440,54805.29214,0
8710-6102,1149029042458,14.19,0.05,117.96615,49.81429,54805.29909,0
8710-6102,1149029042458,14.21,0.05,117.96605,49.81439,54805.30604,0
8710-6102,1149029042458,14.21,0.05,117.96583,49.81423,54508.22614,0
8710-6102,1149029042458,14.23,0.05,117.96613,49.81417,54508.23055,0
8710-6102,1149029042458,14.21,0.05,117.96573,49.81449,54508.23495,0
8710-6102,1149029042458,14.20,0.05,117.96589,49.81410,54508.23931,0
8710-6102,1149029042458,14.24,0.05,117.96615,49.81412,54480.24174,0
8710-6102,1149029042458,14.22,0.05,117.96627,49.81406,54480.24391,0
8710-6102,1149029042458,14.21,0.05,117.96604,49.81420,54480.24608,0
8710-6102,1149029042458,14.23,0.05,117.96590,49.81420,54480.24824,0
8710-6102,1149029042458,14.19,0.05,117.96605,49.81437,54777.39183,0
8710-6102,1149029042458,14.19,0.05,117.96607,49.81435,54777.40143,0
8710-6102,1149029042458,14.20,0.05,117.96609,49.81438,54777.41099,0
8710-6102,1149029042458,14.18,0.05,117.96618,49.81442,54777.42055,0
8710-6102,1149029042458,14.22,0.06,117.96613,49.81440,54747.49238,0
8710-6102,1149029042458,14.22,0.06,117.96600,49.81435,54747.49675,0
8710-6102,1149029042458,14.21,0.06,117.96599,49.81436,54747.50121,0
8710-6102,1149029042458,14.22,0.06,117.96620,49.81446,54747.50552,0
8710-6102,1149029042458,14.18,0.05,117.96611,49.81437,54764.44509,0
8710-6102,1149029042458,14.18,0.05,117.96606,49.81442,54764.45827,0
8710-6102,1149029042458,14.20,0.05,117.96602,49.81445,54764.47144,0
8710-6102,1149029042458,14.20,0.05,117.96605,49.81442,54764.48452,0
8710-6102,1149029042458,14.19,0.06,117.96606,49.81439,54733.47776,0
8710-6102,1149029042458,14.21,0.06,117.96600,49.81436,54733.48232,0
8710-6102,1149029042458,14.22,0.06,117.96597,49.81435,54733.48615,0
8710-6102,1149029042458,14.22,0.06,117.96611,49.81437,54733.49015,0
8710-6102,1149029042458,14.19,0.05,117.96602,49.81439,54945.14868,0
8710-6102,1149029042458,14.20,0.05,117.96613,49.81442,54945.15603,0
8710-6102,1149029042458,14.20,0.05,117.96619,49.81436,54945.16330,0
8710-6102,1149029042458,14.20,0.05,117.96609,49.81440,54945.17048,0
8710-6102,1149029042458,14.24,0.06,117.96600,49.81443,55178.31314,0
8710-6102,1149029042458,14.23,0.06,117.96602,49.81438,55178.31787,0
8710-6102,1149029042458,14.26,0.06,117.96609,49.81444,55178.32255,0
8710-6102,1149029042458,14.23,0.06,117.96606,49.81436,55178.32720,0
8710-6102,1149029042458,14.23,0.05,117.96616,49.81441,55185.27554,0
8710-6102,1149029042458,14.24,0.05,117.96608,49.81442,55185.28082,0
8710-6102,1149029042458,14.22,0.05,117.96602,49.81439,55185.28605,0
8710-6102,1149029042458,14.21,0.05,117.96612,49.81443,55185.29128,0
8710-6102,1149029042458,14.17,0.06,117.96598,49.81444,54886.13298,0
8710-6102,1149029042458,14.21,0.06,117.96612,49.81434,54886.13562,0
8710-6102,1149029042458,14.21,0.06,117.96607,49.81435,54886.13834,0
8710-6102,1149029042458,14.16,0.06,117.96608,49.81432,54886.14106,0
8710-6102,1149029042458,14.20,0.05,117.96604,49.81435,54833.31160,0
8710-6102,1149029042458,14.18,0.05,117.96609,49.81438,54833.31968,0
8710-6102,1149029042458,14.20,0.05,117.96607,49.81438,54833.32772,0
8710-6102,1149029042458,14.19,0.05,117.96613,49.81436,54833.33583,0
8710-6102,1149029042458,14.23,0.05,117.96610,49.81440,54848.38006,0
8710-6102,1149029042458,14.19,0.05,117.96614,49.81440,54850.14937,0
8710-6102,1149029042458,14.19,0.05,117.96607,49.81442,54850.15437,0
8710-6102,1149029042458,14.18,0.06,117.96622,49.81446,54850.15949,0
8710-6102,1149029042458,14.17,0.06,117.96601,49.81443,54850.16460,0
8710-6102,1149029042458,14.21,0.05,117.96617,49.81437,54861.17060,0
8710-6102,1149029042458,14.21,0.05,117.96610,49.81439,54861.17675,0
8710-6102,1149029042458,14.20,0.05,117.96612,49.81436,54861.18288,0
8710-6102,1149029042458,14.21,0.05,117.96608,49.81435,54861.18898,0
8710-6102,1149029042458,14.17,0.05,117.96605,49.81435,54892.10680,0
8710-6102,1149029042458,14.18,0.05,117.96608,49.81436,54892.11296,0
8710-6102,1149029042458,14.19,0.05,117.96606,49.81440,54892.11915,0
8710-6102,1149029042458,14.17,0.05,117.96602,49.81438,54892.12535,0
8710-6102,1149029042458,14.18,0.05,117.96612,49.81435,54913.18683,0
8710-6102,1149029042458,14.19,0.05,117.96609,49.81440,54913.19295,0
8710-6102,1149029042458,14.16,0.05,117.96615,49.81435,54913.19896,0
8710-6102,1149029042458,14.18,0.05,117.96610,49.81441,54913.20497,0
8710-6102,1149029042458,14.21,0.06,117.96606,49.81439,54978.15555,0
8710-6102,1149029042458,14.14,0.06,117.96619,49.81441,54978.15914,0
8710-6102,1149029042458,14.20,0.05,117.96600,49.81442,55151.30991,0
8710-6102,1149029042458,14.22,0.05,117.96614,49.81438,55151.31476,0
8710-6102,1149029042458,14.23,0.05,117.96604,49.81438,55151.31958,0
8710-6102,1149029042458,14.23,0.05,117.96610,49.81438,55151.32447,0
8710-6102,1149029042458,14.21,0.05,117.96607,49.81439,55133.47309,0
8710-6102,1149029042458,14.22,0.05,117.96612,49.81443,55133.48097,0
8710-6102,1149029042458,14.19,0.05,117.96618,49.81436,55133.48887,0
8710-6102,1149029042458,14.19,0.05,117.96612,49.81441,55133.49679,0
8710-6102,1149029042458,14.25,0.06,117.96625,49.81441,55084.46034,0
8710-6102,1149029042458,14.23,0.06,117.96601,49.81441,55084.46382,0
8710-6102,1149029042458,14.22,0.06,117.96627,49.81437,55084.46733,0
8710-6102,1149029042458,14.15,0.06,117.96613,49.81435,55084.47073,0
8710-6102,1149029042458,14.24,0.05,117.96598,49.81432,55292.18962,0
8710-6102,1149029042458,14.22,0.05,117.96618,49.81436,55292.19363,0
8710-6102,1149029042458,14.22,0.05,117.96605,49.81434,55292.19765,0
8710-6102,1149029042458,14.22,0.05,117.96609,49.81432,55292.20163,0
8710-6102,1149029042458,14.20,0.05,117.96607,49.81434,55542.44369,0
8710-6102,1149029042458,14.20,0.05,117.96610,49.81439,55542.45303,0
8710-6102,1149029042458,14.20,0.06,117.96605,49.81439,55542.45759,0
8710-6102,1149029042458,14.21,0.05,117.96601,49.81427,55247.10773,0
8710-6102,1149029042458,14.22,0.05,117.96612,49.81429,55247.11290,0
8710-6102,1149029042458,14.21,0.05,117.96601,49.81430,55247.11812,0
8710-6102,1149029042458,14.24,0.05,117.96607,49.81428,55247.12331,0
