InputID,ID,Mag,Magerr,RA,Decl,MJD,Blend
12683-6102,1007115003577,15.82,0.07,325.59090,-8.36482,55333.46336,0
12683-6102,1007115003577,15.79,0.06,325.59087,-8.36479,55510.08060,0
12683-6102,1007115003577,15.84,0.06,325.59095,-8.36480,55510.09192,0
12683-6102,1007115003577,15.84,0.07,325.59096,-8.36478,55510.09761,0
12683-6102,1007115003577,15.79,0.06,325.59095,-8.36469,55527.12305,0
12683-6102,1007115003577,15.88,0.07,325.59090,-8.36490,55527.14028,0
12683-6102,1007115003577,15.79,0.06,325.59089,-8.36491,55527.14880,0
12683-6102,1007115003577,15.84,0.07,325.59089,-8.36482,55480.17345,0
12683-6102,1007115003577,15.85,0.07,325.59094,-8.36483,55480.18501,0
12683-6102,1007115003577,15.78,0.06,325.59087,-8.36474,55480.19075,0
12683-6102,1007115003577,15.82,0.07,325.59095,-8.36479,55499.07725,0
12683-6102,1007115003577,15.89,0.07,325.59094,-8.36491,55499.09090,0
12683-6102,1007115003577,15.84,0.07,325.59098,-8.36489,55499.09779,0
12683-6102,1007115003577,15.85,0.06,325.59093,-8.36483,55455.24865,0
12683-6102,1007115003577,15.85,0.06,325.59098,-8.36475,55455.26355,0
12683-6102,1007115003577,15.78,0.06,325.59092,-8.36487,55455.27104,0
12683-6102,1007115003577,15.84,0.07,325.59094,-8.36491,55743.31319,0
12683-6102,1007115003577,15.81,0.07,325.59091,-8.36478,55743.31887,0
12683-6102,1007115003577,15.84,0.07,325.59093,-8.36482,55743.32461,0
12683-6102,1007115003577,15.85,0.07,325.59085,-8.36486,55743.33037,0
12683-6102,1007115003577,15.84,0.07,325.59098,-8.36475,55720.39193,0
12683-6102,1007115003577,15.82,0.07,325.59094,-8.36491,55720.39942,0
12683-6102,1007115003577,15.81,0.07,325.59097,-8.36485,55720.40705,0
12683-6102,1007115003577,15.81,0.07,325.59092,-8.36481,55720.41461,0
12683-6102,1007115003577,15.89,0.07,325.59095,-8.36492,55735.42293,0
12683-6102,1007115003577,15.78,0.07,325.59093,-8.36476,55735.42820,0
12683-6102,1007115003577,15.90,0.07,325.59085,-8.36490,55735.43351,0
12683-6102,1007115003577,15.90,0.07,325.59094,-8.36489,55735.43874,0
12683-6102,1007115003577,15.82,0.07,325.59089,-8.36480,55708.41854,0
12683-6102,1007115003577,15.87,0.07,325.59092,-8.36486,55708.42561,0
12683-6102,1007115003577,15.88,0.07,325.59096,-8.36481,55708.43381,0
12683-6102,1007115003577,15.82,0.07,325.59096,-8.36490,55708.44082,0
12683-6102,1007115003577,15.87,0.06,325.59096,-8.36483,55822.16611,0
12683-6102,1007115003577,15.95,0.07,325.59093,-8.36477,55822.17288,0
12683-6102,1007115003577,15.88,0.06,325.59098,-8.36485,55822.17964,0
12683-6102,1007115003577,15.88,0.07,325.59097,-8.36476,55822.18641,0
12683-6102,1007115003577,15.79,0.07,325.59090,-8.36489,55831.13560,0
12683-6102,1007115003577,15.86,0.07,325.59086,-8.36474,55831.16362,0
12683-6102,1007115003577,15.90,0.07,325.59095,-8.36488,55831.16704,0
12683-6102,1007115003577,15.84,0.06,325.59092,-8.36488,55831.17045,0
12683-6102,1007115003577,15.85,0.06,325.59095,-8.36483,55882.09155,0
12683-6102,1007115003577,15.85,0.06,325.59087,-8.36483,55882.09668,0
12683-6102,1007115003577,15.85,0.06,325.59092,-8.36485,55882.10174,0
12683-6102,1007115003577,15.86,0.07,325.59085,-8.36488,55882.10688,0
12683-6102,1007115003577,15.83,0.06,325.59095,-8.36493,55851.09458,0
12683-6102,1007115003577,15.86,0.06,325.59090,-8.36482,55851.10153,0
12683-6102,1007115003577,15.84,0.06,325.59089,-8.36481,55851.10848,0
12683-6102,1007115003577,15.85,0.06,325.59090,-8.36491,55851.11530,0
12683-6102,1007115003577,15.87,0.07,325.59091,-8.36493,56069.43168,0
12683-6102,1007115003577,15.85,0.07,325.59096,-8.36477,56069.43681,0
12683-6102,1007115003577,15.83,0.06,325.59092,-8.36485,56069.44198,0
12683-6102,1007115003577,15.88,0.07,325.59092,-8.36482,56069.44714,0
12683-6102,1007115003577,15.87,0.07,325.59099,-8.36494,56076.40307,0
12683-6102,1007115003577,15.82,0.07,325.59096,-8.36482,56076.41106,0
12683-6102,1007115003577,15.84,0.07,325.59085,-8.36480,56076.41913,0
12683-6102,1007115003577,15.84,0.07,325.59087,-8.36491,56076.42714,0
12683-6102,1007115003577,15.86,0.07,325.59092,-8.36491,56090.40419,0
12683-6102,1007115003577,16.10,0.07,325.59088,-8.36428,56090.41038,0
12683-6102,1007115003577,15.83,0.07,325.59101,-8.36481,56090.41660,0
12683-6102,1007115003577,15.82,0.07,325.59097,-8.36488,56090.42277,0
12683-6102,1007115003577,15.86,0.07,325.59089,-8.36492,56098.34521,0
12683-6102,1007115003577,15.90,0.07,325.59097,-8.36496,56098.35312,0
12683-6102,1007115003577,15.85,0.07,325.59089,-8.36489,56098.36107,0
12683-6102,1007115003577,15.88,0.07,325.59090,-8.36497,56098.36917,0
12683-6102,1007115003577,15.87,0.06,325.59096,-8.36478,56126.33117,0
12683-6102,1007115003577,15.82,0.06,325.59094,-8.36475,56126.33933,0
12683-6102,1007115003577,15.86,0.06,325.59091,-8.36493,56126.34755,0
12683-6102,1007115003577,15.89,0.06,325.59093,-8.36478,56126.35579,0
12683-6102,1007115003577,15.62,0.07,325.59082,-8.36480,56151.26138,0
12683-6102,1007115003577,15.88,0.07,325.59087,-8.36496,56151.26655,0
12683-6102,1007115003577,15.74,0.07,325.59087,-8.36482,56151.27168,0
12683-6102,1007115003577,15.72,0.06,325.59090,-8.36480,56151.27684,0
12683-6102,1007115003577,15.90,0.07,325.59081,-8.36460,56163.19603,0
12683-6102,1007115003577,15.75,0.07,325.59089,-8.36479,56163.20105,0
12683-6102,1007115003577,15.83,0.07,325.59075,-8.36508,56163.20611,0
12683-6102,1007115003577,15.89,0.07,325.59093,-8.36493,56163.21125,0
12683-6102,1007115003577,15.83,0.06,325.59093,-8.36486,56183.14142,0
12683-6102,1007115003577,15.82,0.06,325.59092,-8.36483,56183.14760,0
12683-6102,1007115003577,15.84,0.06,325.59092,-8.36481,56183.15376,0
12683-6102,1007115003577,15.82,0.06,325.59092,-8.36482,56183.15996,0
12683-6102,1007115003577,15.80,0.07,325.59101,-8.36480,56191.26074,0
12683-6102,1007115003577,15.84,0.07,325.59094,-8.36482,56191.26579,0
12683-6102,1007115003577,15.84,0.07,325.59093,-8.36479,56191.27086,0
12683-6102,1007115003577,15.84,0.07,325.59094,-8.36481,56191.27602,0
12683-6102,1007115003577,15.83,0.07,325.59090,-8.36478,56209.18602,0
12683-6102,1007115003577,15.78,0.06,325.59094,-8.36473,56209.19103,0
12683-6102,1007115003577,15.83,0.07,325.59087,-8.36484,56209.19607,0
12683-6102,1007115003577,15.83,0.07,325.59088,-8.36485,56209.20107,0
12683-6102,1007115003577,15.87,0.06,325.59100,-8.36472,56221.21754,0
12683-6102,1007115003577,15.81,0.06,325.59094,-8.36499,56221.23103,0
12683-6102,1007115003577,15.86,0.06,325.59088,-8.36488,56221.23786,0
12683-6102,1007115003577,16.37,0.08,325.59097,-8.36502,56234.10504,0
12683-6102,1007115003577,15.78,0.07,325.59094,-8.36480,56234.11171,0
12683-6102,1007115003577,15.82,0.07,325.59090,-8.36483,56234.11850,0
12683-6102,1007115003577,15.83,0.07,325.59093,-8.36481,56234.12527,0
12683-6102,1007115003577,15.78,0.06,325.59094,-8.36483,56255.08725,0
12683-6102,1007115003577,15.90,0.06,325.59099,-8.36483,56255.09400,0
12683-6102,1007115003577,15.79,0.06,325.59082,-8.36477,56255.10079,0
12683-6102,1007115003577,15.82,0.06,325.59093,-8.36495,56255.10762,0
12683-6102,1007115003577,15.83,0.07,325.59091,-8.36484,56263.08454,0
12683-6102,1007115003577,15.79,0.07,325.59093,-8.36484,56263.08901,0
12683-6102,1007115003577,15.79,0.06,325.59087,-8.36488,56263.09352,0
12683-6102,1007115003577,15.84,0.07,325.59089,-8.36488,56263.09802,0
12683-6102,1007115003577,15.89,0.07,325.59088,-8.36487,56432.43701,0
12683-6102,1007115003577,15.86,0.07,325.59091,-8.36481,56432.44042,0
12683-6102,1007115003577,15.88,0.07,325.59096,-8.36486,56432.44380,0
12683-6102,1007115003577,15.86,0.07,325.59088,-8.36491,56432.44719,0
12683-6102,1007115003577,15.84,0.07,325.59093,-8.36481,56446.42786,0
12683-6102,1007115003577,15.83,0.07,325.59092,-8.36476,56446.43421,0
12683-6102,1007115003577,15.87,0.07,325.59097,-8.36489,56446.44049,0
12683-6102,1007115003577,15.83,0.07,325.59087,-8.36474,56446.44677,0
12683-6102,1007115003577,15.86,0.07,325.59091,-8.36489,56454.42425,0
12683-6102,1007115003577,15.79,0.07,325.59095,-8.36479,56454.42880,0
12683-6102,1007115003577,15.86,0.07,325.59096,-8.36483,56454.43336,0
12683-6102,1007115003577,15.79,0.07,325.59095,-8.36493,56454.43786,0
12683-6102,1007115003577,15.88,0.07,325.59091,-8.36486,56461.38826,0
12683-6102,1007115003577,15.84,0.07,325.59091,-8.36488,56461.39389,0
12683-6102,1007115003577,15.85,0.07,325.59095,-8.36482,56461.39960,0
12683-6102,1007115003577,15.83,0.07,325.59095,-8.36481,56461.40532,0
12683-6102,1007115003577,15.85,0.07,325.59089,-8.36474,56536.19851,0
12683-6102,1007115003577,15.88,0.07,325.59091,-8.36485,56536.20521,0
12683-6102,1007115003577,15.83,0.07,325.59092,-8.36477,56536.21194,0
12683-6102,1007115003577,15.83,0.07,325.59089,-8.36471,56536.21862,0
12683-6102,1007115003577,15.83,0.07,325.59101,-8.36485,56548.19694,0
12683-6102,1007115003577,15.73,0.07,325.59092,-8.36477,56548.20328,0
12683-6102,1007115003577,15.77,0.07,325.59094,-8.36488,56548.20941,0
12683-6102,1007115003577,15.86,0.07,325.59091,-8.36481,56548.21565,0
12683-6102,1007115003577,15.86,0.07,325.59096,-8.36470,56558.19307,0
12683-6102,1007115003577,15.74,0.06,325.59093,-8.36477,56558.20150,0
12683-6102,1007115003577,15.82,0.07,325.59096,-8.36472,56558.21000,0
12683-6102,1007115003577,15.78,0.07,325.59096,-8.36468,56558.21843,0
12683-6102,1007115003577,15.81,0.06,325.59095,-8.36483,56565.14227,0
12683-6102,1007115003577,15.83,0.06,325.59093,-8.36486,56565.14779,0
12683-6102,1007115003577,15.80,0.06,325.59096,-8.36472,56565.15334,0
12683-6102,1007115003577,15.78,0.06,325.59093,-8.36472,56565.15894,0
12683-6102,1007115003577,15.82,0.06,325.59091,-8.36492,56572.11372,0
12683-6102,1007115003577,15.83,0.06,325.59091,-8.36478,56572.11934,0
12683-6102,1007115003577,15.87,0.07,325.59094,-8.36488,56572.12497,0
12683-6102,1007115003577,15.84,0.07,325.59093,-8.36483,56572.13065,0
12683-6102,1007115003577,15.88,0.07,325.59091,-8.36483,56593.09318,0
12683-6102,1007115003577,15.88,0.07,325.59089,-8.36486,56593.09771,0
12683-6102,1007115003577,15.81,0.06,325.59092,-8.36483,56593.10225,0
12683-6102,1007115003577,15.83,0.07,325.59092,-8.36480,56593.10678,0
12683-6102,3009161024274,15.75,0.07,325.59083,-8.36488,53848.78609,0
12683-6102,3009161024274,15.87,0.08,325.59083,-8.36477,53848.79476,0
12683-6102,3009161024274,15.75,0.07,325.59087,-8.36484,53848.80346,0
12683-6102,3009161024274,15.88,0.08,325.59098,-8.36503,53848.81215,0
12683-6102,3009161024274,15.90,0.11,325.59072,-8.36478,54207.78223,0
12683-6102,3009161024274,15.81,0.11,325.59089,-8.36472,54207.78956,0
12683-6102,3009161024274,15.82,0.11,325.59083,-8.36496,54207.79710,0
12683-6102,3009161024274,15.79,0.10,325.59082,-8.36493,54207.80463,0
12683-6102,3009161024274,15.72,0.10,325.59082,-8.36503,54234.72018,0
12683-6102,3009161024274,15.85,0.11,325.59095,-8.36474,54234.72974,0
12683-6102,3009161024274,15.67,0.10,325.59081,-8.36489,54234.73937,0
12683-6102,3009161024274,15.67,0.10,325.59085,-8.36490,54234.74901,0
12683-6102,3009161024274,15.93,0.08,325.59097,-8.36487,54697.63313,0
12683-6102,3009161024274,15.83,0.08,325.59081,-8.36485,54697.64405,0
12683-6102,3009161024274,15.89,0.08,325.59086,-8.36494,54697.65498,0
12683-6102,3009161024274,15.76,0.08,325.59093,-8.36483,54697.66590,0
12683-6102,3009161024274,15.80,0.10,325.59077,-8.36482,54753.49302,0
12683-6102,3009161024274,15.78,0.10,325.59074,-8.36483,54753.50078,0
12683-6102,3009161024274,15.79,0.10,325.59071,-8.36482,54753.50850,0
12683-6102,3009161024274,16.34,0.14,325.59058,-8.36461,54753.51621,0
12683-6102,3009161024274,15.36,0.08,325.59084,-8.36564,54759.46443,0
12683-6102,3009161024274,15.72,0.08,325.59094,-8.36483,54759.47593,0
12683-6102,3009161024274,15.74,0.08,325.59089,-8.36476,54759.48736,0
12683-6102,3009161024274,15.79,0.08,325.59087,-8.36495,54759.49880,0
12683-6102,3009161024274,15.90,0.09,325.59074,-8.36492,54963.74677,0
12683-6102,3009161024274,15.63,0.08,325.59083,-8.36499,54963.75824,0
12683-6102,3009161024274,15.69,0.08,325.59094,-8.36499,54963.76966,0
12683-6102,3009161024274,15.81,0.08,325.59089,-8.36484,54963.78109,0
12683-6102,3009161024274,15.77,0.09,325.59086,-8.36480,55112.48115,0
12683-6102,3009161024274,15.66,0.09,325.59094,-8.36485,55112.48942,0
12683-6102,3009161024274,15.91,0.10,325.59081,-8.36482,55112.49775,0
12683-6102,3009161024274,15.78,0.09,325.59091,-8.36477,55112.50600,0
12683-6102,3009161024274,15.63,0.09,325.59092,-8.36471,55324.74082,0
12683-6102,3009161024274,15.65,0.09,325.59092,-8.36482,55324.77020,0
12683-6102,3009161024274,15.82,0.09,325.59092,-8.36495,55662.78342,0
12683-6102,3009161024274,15.80,0.08,325.59094,-8.36484,55662.80480,0
12683-6102,3009161024274,15.89,0.11,325.59071,-8.36490,54753.54793,0
12683-6102,3009161024274,16.31,0.12,325.59097,-8.36472,54753.55567,0
12683-6102,3009161024274,16.15,0.12,325.59084,-8.36498,54753.56342,0
12683-6102,3009161024274,15.88,0.11,325.59068,-8.36481,54753.57117,0
12683-6102,3009161024274,15.83,0.07,325.59085,-8.36489,55797.57810,0
12683-6102,3009161024274,15.84,0.07,325.59088,-8.36480,55797.59089,0
12683-6102,3009161024274,15.72,0.08,325.59092,-8.36478,55820.48069,0
12683-6102,3009161024274,15.77,0.08,325.59086,-8.36489,55820.49196,0
12683-6102,3009161024274,15.87,0.08,325.59081,-8.36484,55820.50336,0
12683-6102,3009161024274,15.89,0.08,325.59085,-8.36482,55820.51467,0
12683-6102,3009161024274,15.55,0.12,325.59084,-8.36521,56036.78220,0
12683-6102,3009161024274,15.78,0.10,325.59088,-8.36489,56036.78867,0
12683-6102,3009161024274,15.73,0.09,325.59093,-8.36480,56036.79525,0
12683-6102,3009161024274,15.77,0.09,325.59085,-8.36498,56036.80182,0
12683-6102,3009161024274,15.70,0.08,325.59095,-8.36478,56063.71209,0
12683-6102,3009161024274,15.79,0.08,325.59094,-8.36485,56063.72348,0
12683-6102,3009161024274,15.80,0.08,325.59090,-8.36482,56063.73491,0
12683-6102,3009161024274,15.74,0.08,325.59085,-8.36483,56063.74632,0
12683-6102,3009161024274,15.89,0.08,325.59096,-8.36477,56406.77602,0
12683-6102,3009161024274,15.76,0.07,325.59097,-8.36480,56406.78458,0
12683-6102,3009161024274,15.77,0.07,325.59086,-8.36501,56406.79315,0
12683-6102,3009161024274,15.81,0.07,325.59086,-8.36491,56406.80218,0
12683-6102,3009161024274,15.71,0.10,325.59080,-8.36484,55324.75051,0
12683-6102,3009161024274,15.79,0.10,325.59076,-8.36479,55324.76032,0
8337-1901,1138062033556,16.01,0.07,214.09554,38.19197,53480.26601,0
8337-1901,1138062033556,15.97,0.07,214.09553,38.19202,53480.27433,0
8337-1901,1138062033556,15.92,0.07,214.09565,38.19193,53480.28269,0
8337-1901,1138062033556,15.97,0.07,214.09568,38.19195,53480.29125,0
8337-1901,1138062033556,15.89,0.07,214.09557,38.19193,53526.23173,0
8337-1901,1138062033556,15.90,0.07,214.09561,38.19197,53526.23995,0
8337-1901,1138062033556,15.87,0.07,214.09567,38.19199,53526.24813,0
8337-1901,1138062033556,17.21,0.09,214.09413,38.19349,53526.25631,0
8337-1901,1138062033556,16.30,0.07,214.09626,38.19119,53526.25631,1
8337-1901,1138062033556,15.92,0.07,214.09557,38.19203,53534.23832,0
8337-1901,1138062033556,15.93,0.07,214.09551,38.19195,53534.24656,0
8337-1901,1138062033556,15.96,0.07,214.09555,38.19209,53534.25482,0
8337-1901,1138062033556,15.90,0.07,214.09553,38.19200,53534.26300,0
8337-1901,1138062033556,15.96,0.07,214.09546,38.19193,53549.16590,0
8337-1901,1138062033556,15.92,0.07,214.09550,38.19195,53549.17242,0
8337-1901,1138062033556,15.94,0.07,214.09552,38.19192,53549.17895,0
8337-1901,1138062033556,15.94,0.07,214.09556,38.19194,53549.18545,0
8337-1901,1138062033556,16.06,0.07,214.09554,38.19195,53509.34408,0
8337-1901,1138062033556,15.97,0.07,214.09553,38.19189,53509.35222,0
8337-1901,1138062033556,15.95,0.07,214.09557,38.19194,53509.36041,0
8337-1901,1138062033556,17.45,0.09,214.09398,38.19348,53509.36856,0
8337-1901,1138062033556,16.31,0.07,214.09610,38.19129,53509.36856,1
8337-1901,1138062033556,15.90,0.07,214.09558,38.19193,53848.28463,0
8337-1901,1138062033556,15.91,0.07,214.09550,38.19198,53848.29277,0
8337-1901,1138062033556,15.90,0.07,214.09559,38.19198,53848.30096,0
8337-1901,1138062033556,15.91,0.07,214.09565,38.19197,53848.30917,0
8337-1901,1138062033556,15.90,0.07,214.09553,38.19188,53854.37702,0
8337-1901,1138062033556,15.92,0.07,214.09558,38.19202,53854.38359,0
8337-1901,1138062033556,15.94,0.07,214.09565,38.19197,53854.39010,0
8337-1901,1138062033556,15.93,0.07,214.09551,38.19189,53854.39665,0
8337-1901,1138062033556,15.94,0.07,214.09560,38.19199,53855.27290,0
8337-1901,1138062033556,15.94,0.07,214.09557,38.19193,53855.28039,0
8337-1901,1138062033556,15.92,0.07,214.09559,38.19203,53855.28797,0
8337-1901,1138062033556,15.92,0.07,214.09556,38.19194,53855.29543,0
8337-1901,1138062033556,17.02,0.20,214.09404,38.19332,53900.33781,0
8337-1901,1138062033556,16.17,0.13,214.09613,38.19090,53900.33781,1
8337-1901,1138062033556,15.86,0.12,214.09564,38.19202,53900.33892,0
8337-1901,1138062033556,15.73,0.11,214.09574,38.19193,53900.34002,0
8337-1901,1138062033556,17.56,0.26,214.09382,38.19339,53900.34108,0
8337-1901,1138062033556,16.07,0.13,214.09623,38.19127,53900.34108,1
8337-1901,1138062033556,15.91,0.07,214.09560,38.19198,53796.37705,0
8337-1901,1138062033556,15.94,0.07,214.09557,38.19195,53796.38397,0
8337-1901,1138062033556,15.94,0.07,214.09560,38.19195,53796.39093,0
8337-1901,1138062033556,15.92,0.07,214.09556,38.19199,53796.39788,0
8337-1901,1138062033556,15.84,0.07,214.09549,38.19195,53861.29310,0
8337-1901,1138062033556,15.87,0.07,214.09560,38.19185,53861.30259,0
8337-1901,1138062033556,17.15,0.09,214.09429,38.19353,53861.31179,0
8337-1901,1138062033556,16.35,0.07,214.09614,38.19113,53861.31179,1
8337-1901,1138062033556,15.91,0.07,214.09565,38.19191,53861.32065,0
8337-1901,1138062033556,15.92,0.07,214.09561,38.19201,53883.24166,0
8337-1901,1138062033556,15.89,0.07,214.09555,38.19203,53883.24829,0
8337-1901,1138062033556,15.92,0.07,214.09558,38.19194,53883.25483,0
8337-1901,1138062033556,15.92,0.07,214.09555,38.19197,53883.26135,0
8337-1901,1138062033556,17.49,0.09,214.09447,38.19337,54209.38298,0
8337-1901,1138062033556,16.22,0.07,214.09637,38.19107,54209.38298,1
8337-1901,1138062033556,17.17,0.09,214.09450,38.19350,54209.38838,0
8337-1901,1138062033556,16.28,0.07,214.09641,38.19111,54209.38838,1
8337-1901,1138062033556,17.44,0.09,214.09422,38.19346,54209.39380,0
8337-1901,1138062033556,16.24,0.07,214.09633,38.19128,54209.39380,1
8337-1901,1138062033556,15.91,0.07,214.09557,38.19198,54209.39918,0
8337-1901,1138062033556,15.88,0.07,214.09565,38.19188,54261.29163,0
8337-1901,1138062033556,15.89,0.07,214.09546,38.19198,54261.29917,0
8337-1901,1138062033556,17.26,0.09,214.09422,38.19331,54261.30673,0
8337-1901,1138062033556,16.22,0.07,214.09620,38.19122,54261.30673,1
8337-1901,1138062033556,15.94,0.07,214.09556,38.19191,54261.31428,0
8337-1901,1138062033556,17.11,0.09,214.09405,38.19343,54272.22004,0
8337-1901,1138062033556,16.28,0.07,214.09618,38.19116,54272.22004,1
8337-1901,1138062033556,15.90,0.07,214.09563,38.19192,54272.22657,0
8337-1901,1138062033556,15.90,0.07,214.09554,38.19200,54272.23311,0
8337-1901,1138062033556,15.90,0.07,214.09558,38.19186,54272.23963,0
8337-1901,1138062033556,17.36,0.09,214.09432,38.19342,54169.41770,0
8337-1901,1138062033556,16.29,0.07,214.09629,38.19131,54169.41770,1
8337-1901,1138062033556,15.94,0.07,214.09554,38.19203,54169.42544,0
8337-1901,1138062033556,15.91,0.06,214.09550,38.19200,54169.43331,0
8337-1901,1138062033556,17.42,0.09,214.09427,38.19348,54169.44131,0
8337-1901,1138062033556,16.27,0.07,214.09623,38.19111,54169.44131,1
8337-1901,1138062033556,15.93,0.07,214.09557,38.19194,54177.33288,0
8337-1901,1138062033556,17.41,0.09,214.09414,38.19348,54177.33999,0
8337-1901,1138062033556,16.23,0.07,214.09609,38.19116,54177.33999,1
8337-1901,1138062033556,15.89,0.06,214.09561,38.19192,54177.34710,0
8337-1901,1138062033556,15.92,0.07,214.09556,38.19192,54177.35425,0
8337-1901,1138062033556,15.97,0.07,214.09558,38.19200,54232.36423,0
8337-1901,1138062033556,15.91,0.07,214.09560,38.19188,54232.37080,0
8337-1901,1138062033556,17.44,0.09,214.09412,38.19334,54232.37736,0
8337-1901,1138062033556,16.24,0.07,214.09623,38.19117,54232.37736,1
8337-1901,1138062033556,15.94,0.07,214.09544,38.19200,54232.38389,0
8337-1901,1138062033556,17.47,0.09,214.09438,38.19353,54240.27306,0
8337-1901,1138062033556,16.22,0.07,214.09628,38.19120,54240.27306,1
8337-1901,1138062033556,17.46,0.09,214.09421,38.19333,54240.28275,0
8337-1901,1138062033556,16.23,0.07,214.09618,38.19125,54240.28275,1
8337-1901,1138062033556,15.86,0.07,214.09558,38.19202,54240.29236,0
